code,name,level
12909007,Calongbuyan,Bgy
12909008,Calumbaya,Bgy
12909009,Daldagan,Bgy
12909010,Kilang,Bgy
12909011,Legaspi,Bgy
12909012,Mabayag,Bgy
12909013,Matanubong,Bgy
12909014,Mckinley,Bgy
12909015,Nagsingcaoan,Bgy
12909016,Oaig-Daya,Bgy
12909017,Pagangpang,Bgy
12909018,Patac,Bgy
12909019,Poblacion,Bgy
12909020,Rubio,Bgy
12909021,Sabangan-Bato,Bgy
12909022,Sacaang,Bgy
12909023,San Vicente,Bgy
12909024,Sapang,Bgy
12910000,GREGORIO DEL PILAR (CONCEPCION),Mun
12910001,Alfonso (Tangaoan),Bgy
12910002,Bussot,Bgy
12910003,Concepcion,Bgy
12910004,Dapdappig,Bgy
12910005,Matue-Butarag,Bgy
12910007,Poblacion Norte,Bgy
12910008,Poblacion Sur,Bgy
12911000,LIDLIDDA,Mun
12911001,Banucal,Bgy
12911002,Bequi-Walin,Bgy
12911003,Bugui,Bgy
12911004,Calungbuyan,Bgy
12911005,Carcarabasa,Bgy
12911006,Labut,Bgy
12911007,Poblacion Norte,Bgy
12911008,Poblacion Sur,Bgy
12911009,San Vicente,Bgy
12911010,Suysuyan,Bgy
12911011,Tay-ac,Bgy
12912000,MAGSINGAL,Mun
12912001,Alangan,Bgy
12912002,Bacar,Bgy
12912006,Barbarit,Bgy
12912007,Bungro,Bgy
12912008,Cabaroan,Bgy
12912010,Cadanglaan,Bgy
12912011,Caraisan,Bgy
12912014,Dacutan,Bgy
12912015,Labut,Bgy
12912017,Maas-asin,Bgy
12912018,Macatcatud,Bgy
12912019,Namalpalan,Bgy
12912020,Manzante,Bgy
12912022,Maratudo,Bgy
12912023,Miramar,Bgy
12912025,Napo,Bgy
12912026,Pagsanaan Norte,Bgy
12912027,Pagsanaan Sur,Bgy
12912028,Panay Norte,Bgy
12912029,Panay Sur,Bgy
12912030,Patong,Bgy
12912031,Puro,Bgy
12912032,San Basilio (Pob.),Bgy
12912033,San Clemente (Pob.),Bgy
12912034,San Julian (Pob.),Bgy
12912035,San Lucas (Pob.),Bgy
12912036,San Ramon (Pob.),Bgy
12912037,San Vicente (Pob.),Bgy
12912038,Santa Monica,Bgy
12912039,Sarsaracat,Bgy
12913000,NAGBUKEL,Mun
12913001,Balaweg,Bgy
12913002,Bandril,Bgy
12913003,Bantugo,Bgy
12913004,Cadacad,Bgy
12913005,Casilagan,Bgy
12913006,Casocos,Bgy
12913007,Lapting,Bgy
12913008,Mapisi,Bgy
12913009,Mission,Bgy
12913010,Poblacion East,Bgy
12913011,Poblacion West,Bgy
12913012,Taleb,Bgy
12914000,NARVACAN,Mun
12914001,Abuor,Bgy
12914002,Ambulogan,Bgy
12914004,Aquib,Bgy
12914005,Banglayan,Bgy
12914006,Bulanos,Bgy
12914007,Cadacad,Bgy
12914008,Cagayungan,Bgy
12914009,Camarao,Bgy
12914010,Casilagan,Bgy
12914011,Codoog,Bgy
12914012,Dasay,Bgy
12914013,Dinalaoan,Bgy
12914014,Estancia,Bgy
12914015,Lanipao,Bgy
12914016,Lungog,Bgy
12914017,Margaay,Bgy
12914018,Marozo,Bgy
12914019,Naguneg,Bgy
12914020,Orence,Bgy
12914021,Pantoc,Bgy
12914022,Paratong,Bgy
12914023,Parparia,Bgy
12914024,Quinarayan,Bgy
12914025,Rivadavia,Bgy
12914026,San Antonio,Bgy
12914027,San Jose (Pob.),Bgy
12914028,San Pablo,Bgy
12914029,San Pedro,Bgy
12914030,Santa Lucia (Pob.),Bgy
12914031,Sarmingan,Bgy
12914032,Sucoc,Bgy
12914033,Sulvec,Bgy
12914034,Turod,Bgy
12914035,Bantay Abot,Bgy
12915000,QUIRINO (ANGKAKI),Mun
12915001,Banoen,Bgy
12915002,Cayus,Bgy
12915003,Patungcaleo (Lamag),Bgy
12915004,Malideg,Bgy
12915005,Namitpit,Bgy
12915006,Patiacan,Bgy
12915007,Legleg (Pob.),Bgy
12915008,Suagayan,Bgy
12915009,Lamag (Tubtuba),Bgy
12916000,SALCEDO (BAUGEN),Mun
12916001,Atabay,Bgy
12916002,Calangcuasan,Bgy
12916003,Balidbid,Bgy
12916004,Baluarte,Bgy
12916005,Baybayading,Bgy
12916006,Boguibog,Bgy
12916007,Bulala-Leguey,Bgy
12916008,Kaliwakiw,Bgy
12916010,Culiong,Bgy
12916011,Dinaratan,Bgy
12916012,Kinmarin,Bgy
12916013,Lucbuban,Bgy
12916014,Madarang,Bgy
12916015,Maligcong,Bgy
12916016,Pias,Bgy
12916017,Poblacion Norte,Bgy
12916018,Poblacion Sur,Bgy
12916019,San Gaspar,Bgy
12916020,San Tiburcio,Bgy
12916021,Sorioan,Bgy
12916022,Ubbog,Bgy
12917000,SAN EMILIO,Mun
12917001,Cabaroan (Pob.),Bgy
12917002,Kalumsing,Bgy
12917003,Lancuas,Bgy
12917004,Matibuey,Bgy
12917005,Paltoc,Bgy
12917006,Sibsibbu,Bgy
12917007,Tiagan,Bgy
12917008,San Miliano,Bgy
12918000,SAN ESTEBAN,Mun
12918001,Ansad,Bgy
12918002,Apatot,Bgy
12918003,Bateria,Bgy
12918004,Cabaroan,Bgy
12918005,Cappa-cappa,Bgy
12918006,Poblacion,Bgy
12918007,San Nicolas,Bgy
12918008,San Pablo,Bgy
12918009,San Rafael,Bgy
12918010,Villa Quirino,Bgy
12919000,SAN ILDEFONSO,Mun
12919001,Arnap,Bgy
12919002,Bahet,Bgy
12919003,Belen,Bgy
12919004,Bungro,Bgy
12919006,Busiing Sur,Bgy
12919007,Busiing Norte,Bgy
12919009,Dongalo,Bgy
12919010,Gongogong,Bgy
12919011,Iboy,Bgy
12919013,Otol-Patac,Bgy
12919014,Poblacion East,Bgy
12919015,Poblacion West,Bgy
12919016,Kinamantirisan,Bgy
12919017,Sagneb,Bgy
12919018,Sagsagat,Bgy
12920000,SAN JUAN (LAPOG),Mun
12920001,Bacsil,Bgy
12920002,Baliw,Bgy
12920003,Bannuar (Pob.),Bgy
12920004,Barbar,Bgy
12920005,Cabanglotan,Bgy
12920006,Cacandongan,Bgy
12920007,Camanggaan,Bgy
12920008,Camindoroan,Bgy
12920009,Caronoan,Bgy
12920010,Darao,Bgy
12920012,Dardarat,Bgy
12920013,Guimod Norte,Bgy
12920014,Guimod Sur,Bgy
12920015,Immayos Norte,Bgy
12920016,Immayos Sur,Bgy
12920017,Labnig,Bgy
12920018,Lapting,Bgy
12920019,Lira (Pob.),Bgy
12920020,Malamin,Bgy
12920021,Muraya,Bgy
12920022,Nagsabaran,Bgy
12920023,Nagsupotan,Bgy
12920025,Pandayan (Pob.),Bgy
12920027,Refaro,Bgy
12920028,Resurreccion (Pob.),Bgy
12920029,Sabangan,Bgy
12920031,San Isidro,Bgy
12920035,Saoang,Bgy
12920037,Solotsolot,Bgy
12920038,Sunggiam,Bgy
12920039,Surngit,Bgy
12920040,Asilang,Bgy
12921000,SAN VICENTE,Mun
12921001,Bantaoay,Bgy
12921002,Bayubay Norte,Bgy
12921003,Bayubay Sur,Bgy
12921004,Lubong,Bgy
12921005,Poblacion,Bgy
12921006,Pudoc,Bgy
12921007,San Sebastian,Bgy
12922000,SANTA,Mun
12922001,Ampandula,Bgy
12922002,Banaoang,Bgy
12922003,Basug,Bgy
12922004,Bucalag,Bgy
12922005,Cabangaran,Bgy
12922006,Calungboyan,Bgy
12922008,Casiber,Bgy
12922009,Dammay,Bgy
12922010,Labut Norte,Bgy
12922011,Labut Sur,Bgy
12922012,Mabilbila Sur,Bgy
12922013,Mabilbila Norte,Bgy
12922014,Magsaysay District (Pob.),Bgy
12922015,Manueva,Bgy
12922016,Marcos (Pob.),Bgy
12922017,Nagpanaoan,Bgy
12922018,Namalangan,Bgy
12922019,Oribi,Bgy
12922020,Pasungol,Bgy
12922022,Quezon (Pob.),Bgy
12922023,Quirino (Pob.),Bgy
12922024,Rancho,Bgy
12922025,Rizal,Bgy
12922026,Sacuyya Norte,Bgy
12922027,Sacuyya Sur,Bgy
12922028,Tabucolan,Bgy
12923000,SANTA CATALINA,Mun
12923001,Cabaroan,Bgy
12923002,Cabittaogan,Bgy
12923003,Cabuloan,Bgy
12923004,Pangada,Bgy
12923005,Paratong,Bgy
12923006,Poblacion,Bgy
12923007,Sinabaan,Bgy
12923008,Subec,Bgy
12923009,Tamorong,Bgy
12924000,SANTA CRUZ,Mun
12924001,Amarao,Bgy
12924002,Babayoan,Bgy
12924003,Bacsayan,Bgy
12924004,Banay,Bgy
12924005,Bayugao Este,Bgy
12924006,Bayugao Oeste,Bgy
12924007,Besalan,Bgy
12924008,Bugbuga,Bgy
12924009,Calaoaan,Bgy
12924010,Camanggaan,Bgy
12924011,Candalican,Bgy
12924012,Capariaan,Bgy
12924013,Casilagan,Bgy
12924014,Coscosnong,Bgy
12924015,Daligan,Bgy
12924016,Dili,Bgy
12924017,Gabor Norte,Bgy
12924018,Gabor Sur,Bgy
12924019,Lalong,Bgy
12924020,Lantag,Bgy
12924021,Las-ud,Bgy
12924022,Mambog,Bgy
12924023,Mantanas,Bgy
12924024,Nagtengnga,Bgy
12924025,Padaoil,Bgy
12924026,Paratong,Bgy
12924027,Pattiqui,Bgy
12924028,Pidpid,Bgy
12924029,Pilar,Bgy
12924030,Pinipin,Bgy
12924031,Poblacion Este,Bgy
12924032,Poblacion Norte,Bgy
12924033,Poblacion Weste,Bgy
12924034,Poblacion Sur,Bgy
12924035,Quinfermin,Bgy
12924036,Quinsoriano,Bgy
12924037,Sagat,Bgy
12924038,San Antonio,Bgy
12924039,San Jose,Bgy
12924040,San Pedro,Bgy
12924041,Saoat,Bgy
12924042,Sevilla,Bgy
12924043,Sidaoen,Bgy
12924044,Suyo,Bgy
12924045,Tampugo,Bgy
12924046,Turod,Bgy
12924047,Villa Garcia,Bgy
12924048,Villa Hermosa,Bgy
12924049,Villa Laurencia,Bgy
12925000,SANTA LUCIA,Mun
12925001,Alincaoeg,Bgy
12925002,Angkileng,Bgy
12925003,Arangin,Bgy
12925004,Ayusan (Pob.),Bgy
12925005,Banbanaba,Bgy
12925006,Bao-as,Bgy
12925007,Barangobong (Pob.),Bgy
12925008,Buliclic,Bgy
12925009,Burgos (Pob.),Bgy
12925010,Cabaritan,Bgy
12925011,Catayagan,Bgy
12925012,Conconig East,Bgy
12925013,Conconig West,Bgy
12925014,Damacuag,Bgy
12925015,Lubong,Bgy
12925016,Luba,Bgy
12925017,Nagrebcan,Bgy
12925018,Nagtablaan,Bgy
12925019,Namatican,Bgy
12925020,Nangalisan,Bgy
12925021,Palali Norte,Bgy
12925022,Palali Sur,Bgy
12925023,Paoc Norte,Bgy
12925024,Paoc Sur,Bgy
12925025,Paratong,Bgy
12925026,Pila East,Bgy
12925027,Pila West,Bgy
12925028,Quinabalayangan,Bgy
12925029,Ronda,Bgy
12925030,Sabuanan,Bgy
12925031,San Juan,Bgy
12925032,San Pedro,Bgy
12925033,Sapang,Bgy
12925034,Suagayan,Bgy
12925035,Vical,Bgy
12925036,Bani,Bgy
12926000,SANTA MARIA,Mun
12926001,Ag-agrao,Bgy
12926002,Ampuagan,Bgy
12926003,Baballasioan,Bgy
12926004,Baliw Daya,Bgy
12926005,Baliw Laud,Bgy
12926006,Bia-o,Bgy
12926007,Butir,Bgy
12926008,Cabaroan,Bgy
12926009,Danuman East,Bgy
12926010,Danuman West,Bgy
12926011,Dunglayan,Bgy
12926012,Gusing,Bgy
12926013,Langaoan,Bgy
12926014,Laslasong Norte,Bgy
12926015,Laslasong Sur,Bgy
12926016,Laslasong West,Bgy
12926017,Lesseb,Bgy
12926018,Lingsat,Bgy
12926019,Lubong,Bgy
12926020,Maynganay Norte,Bgy
12926021,Maynganay Sur,Bgy
12926022,Nagsayaoan,Bgy
12926023,Nagtupacan,Bgy
12926024,Nalvo,Bgy
12926027,Pacang,Bgy
12926028,Penned,Bgy
12926029,Poblacion Norte,Bgy
12926030,Poblacion Sur,Bgy
12926031,Silag,Bgy
12926032,Sumagui,Bgy
12926033,Suso,Bgy
12926034,Tangaoan,Bgy
12926035,Tinaan,Bgy
12927000,SANTIAGO,Mun
12927001,Al-aludig,Bgy
12927002,Ambucao,Bgy
12927003,San Jose (Baraoas),Bgy
12927004,Baybayabas,Bgy
12927005,Bigbiga,Bgy
12927006,Bulbulala,Bgy
12927007,Busel-busel,Bgy
12927008,Butol,Bgy
12927009,Caburao,Bgy
12927010,Dan-ar,Bgy
12927011,Gabao,Bgy
12927012,Guinabang,Bgy
12927013,Imus,Bgy
12927014,Lang-ayan,Bgy
12927015,Mambug,Bgy
12927016,Nalasin,Bgy
12927017,Olo-olo Norte,Bgy
12927018,Olo-olo Sur,Bgy
12927019,Poblacion Norte,Bgy
12927020,Poblacion Sur,Bgy
12927021,Sabangan,Bgy
12927022,Salincub,Bgy
12927023,San Roque,Bgy
12927024,Ubbog,Bgy
12928000,SANTO DOMINGO,Mun
12928001,Binalayangan,Bgy
12928002,Binongan,Bgy
12928003,Borobor,Bgy
12928004,Cabaritan,Bgy
12928005,Cabigbigaan,Bgy
12928006,Calautit,Bgy
12928007,Calay-ab,Bgy
12928008,Camestizoan,Bgy
12928009,Casili,Bgy
12928010,Flora,Bgy
12928011,Lagatit,Bgy
12928012,Laoingen,Bgy
12928013,Lussoc,Bgy
12928014,Nalasin,Bgy
12928015,Nagbettedan,Bgy
12928016,Naglaoa-an,Bgy
12928017,Nambaran,Bgy
12928018,Nanerman,Bgy
12928019,Napo,Bgy
12928020,Padu Chico,Bgy
12928021,Padu Grande,Bgy
12928022,Paguraper,Bgy
12928023,Panay,Bgy
12928024,Pangpangdan,Bgy
12928025,Parada,Bgy
12928026,Paras,Bgy
12928027,Poblacion,Bgy
12928030,Puerta Real,Bgy
12928031,Pussuac,Bgy
12928032,Quimmarayan,Bgy
12928033,San Pablo,Bgy
12928034,Santa Cruz,Bgy
12928035,Santo Tomas,Bgy
12928036,Sived,Bgy
12928038,Vacunero,Bgy
12928039,Suksukit,Bgy
12929000,SIGAY,Mun
12929001,Abaccan,Bgy
12929002,Mabileg,Bgy
12929003,Matallucod,Bgy
12929004,Poblacion (Madayaw),Bgy
12929005,San Elias,Bgy
12929006,San Ramon,Bgy
12929007,Santo Rosario,Bgy
12930000,SINAIT,Mun
12930001,Aguing,Bgy
12930002,Ballaigui (Pob.),Bgy
12930003,Baliw,Bgy
12930004,Baracbac,Bgy
12930005,Barikir,Bgy
12930006,Battog,Bgy
12930007,Binacud,Bgy
12930008,Cabangtalan,Bgy
12930009,Cabarambanan,Bgy
12930010,Cabulalaan,Bgy
12930011,Cadanglaan,Bgy
12930012,Calingayan,Bgy
12930013,Curtin,Bgy
12930014,Dadalaquiten Norte,Bgy
12930015,Dadalaquiten Sur,Bgy
12930016,Duyayyat,Bgy
12930017,Jordan,Bgy
12930018,Calanutian,Bgy
12930019,Katipunan,Bgy
12930020,Macabiag (Pob.),Bgy
12930021,Magsaysay,Bgy
12930022,Marnay,Bgy
12930023,Masadag,Bgy
12930024,Nagcullooban,Bgy
12930025,Nagbalioartian,Bgy
12930026,Nagongburan,Bgy
12930027,Namnama (Pob.),Bgy
12930028,Pacis,Bgy
12930029,Paratong,Bgy
12930030,Dean Leopoldo Yabes (Pug-os),Bgy
12930031,Purag,Bgy
12930032,Quibit-quibit,Bgy
12930033,Quimmallogong,Bgy
12930034,Rang-ay (Pob.),Bgy
12930035,Ricudo,Bgy
12930036,Saba_gan (Marcos),Bgy
12930037,Sallacapo,Bgy
12930038,Santa Cruz,Bgy
12930039,Sapriana,Bgy
12930040,Tapao,Bgy
12930041,Teppeng,Bgy
12930042,Tubigay,Bgy
12930043,Ubbog,Bgy
12930044,Zapat,Bgy
12931000,SUGPON,Mun
12931001,Banga,Bgy
12931002,Caoayan,Bgy
12931004,Licungan (Cullang),Bgy
12931005,Danac,Bgy
12931007,Pangotan,Bgy
12931008,Balbalayang (Pob.),Bgy
12932000,SUYO,Mun
12932001,Baringcucurong,Bgy
12932002,Cabugao,Bgy
12932003,Man-atong,Bgy
12932004,Patoc-ao,Bgy
12932005,Poblacion (Kimpusa),Bgy
12932007,Suyo Proper,Bgy
12932008,Urzadan,Bgy
12932009,Uso,Bgy
12933000,TAGUDIN,Mun
12933001,Ag-aguman,Bgy
12933002,Ambalayat,Bgy
12933003,Baracbac,Bgy
12933004,Bario-an,Bgy
12933005,Baritao,Bgy
12933006,Borono,Bgy
12933007,Becques,Bgy
12933008,Bimmanga,Bgy
12933009,Bio,Bgy
12933010,Bitalag,Bgy
12933011,Bucao East,Bgy
12933012,Bucao West,Bgy
12933013,Cabaroan,Bgy
12933014,Cabugbugan,Bgy
12933015,Cabulanglangan,Bgy
12933016,Dacutan,Bgy
12933017,Dardarat,Bgy
12933018,Del Pilar (Pob.),Bgy
12933019,Farola,Bgy
12933020,Gabur,Bgy
12933021,Garitan,Bgy
12933022,Jardin,Bgy
12933023,Lacong,Bgy
12933024,Lantag,Bgy
12933025,Las-ud,Bgy
12933026,Libtong,Bgy
12933027,Lubnac,Bgy
12933028,Magsaysay (Pob.),Bgy
12933029,Malaca_ang,Bgy
12933030,Pacac,Bgy
12933031,Pallogan,Bgy
12933032,Pudoc East,Bgy
12933033,Pudoc West,Bgy
12933034,Pula,Bgy
12933035,Quirino (Pob.),Bgy
12933036,Ranget,Bgy
12933038,Rizal (Pob.),Bgy
12933039,Salvacion,Bgy
12933040,San Miguel,Bgy
12933041,Sawat,Bgy
12933044,Tallaoen,Bgy
12933045,Tampugo,Bgy
12933046,Tarangotong,Bgy
12934000,CITY OF VIGAN (Capital),City
12934001,Ayusan Norte,Bgy
12934002,Ayusan Sur,Bgy
12934003,Barangay I (Pob.),Bgy
12934004,Barangay II (Pob.),Bgy
12934005,Barangay III (Pob.),Bgy
12934006,Barangay IV (Pob.),Bgy
12934007,Barangay V (Pob.),Bgy
12934008,Barangay VI (Pob.),Bgy
12934009,Barraca,Bgy
12934010,Beddeng Laud,Bgy
12934011,Beddeng Daya,Bgy
12934012,Bongtolan,Bgy
12934013,Bulala,Bgy
12934014,Cabalangegan,Bgy
12934015,Cabaroan Daya,Bgy
12934016,Cabaroan Laud,Bgy
12934017,Camangaan,Bgy
12934018,Capangpangan,Bgy
12934020,Mindoro,Bgy
12934021,Nagsangalan,Bgy
12934022,Pantay Daya,Bgy
12934023,Pantay Fatima,Bgy
12934024,Pantay Laud,Bgy
12934025,Paoa,Bgy
12934026,Paratong,Bgy
12934027,Pong-ol,Bgy
12934028,Purok-a-bassit,Bgy
12934029,Purok-a-dackel,Bgy
12934030,Raois,Bgy
12934031,Rugsuanan,Bgy
12934032,Salindeg,Bgy
12934033,San Jose,Bgy
12934034,San Julian Norte,Bgy
12934035,San Julian Sur,Bgy
12934036,San Pedro,Bgy
12934037,Tamag,Bgy
12934038,Barangay VII,Bgy
12934039,Barangay VIII,Bgy
12934040,Barangay IX,Bgy
13300000,LA UNION,Prov
13301000,AGOO,Mun
13301001,Ambitacay,Bgy
13301002,Balawarte,Bgy
13301003,Capas,Bgy
13301004,Consolacion (Pob.),Bgy
13301005,Macalva Central,Bgy
13301006,Macalva Norte,Bgy
13301007,Macalva Sur,Bgy
13301008,Nazareno,Bgy
13301009,Purok,Bgy
13301010,San Agustin East,Bgy
13301011,San Agustin Norte,Bgy
13301012,San Agustin Sur,Bgy
13301013,San Antonino,Bgy
13301014,San Antonio,Bgy
13301015,San Francisco,Bgy
13301016,San Isidro,Bgy
13301017,San Joaquin Norte,Bgy
13301018,San Joaquin Sur,Bgy
13301019,San Jose Norte,Bgy
13301020,San Jose Sur,Bgy
13301021,San Juan,Bgy
13301022,San Julian Central,Bgy
13301023,San Julian East,Bgy
13301024,San Julian Norte,Bgy
13301025,San Julian West,Bgy
13301026,San Manuel Norte,Bgy
13301027,San Manuel Sur,Bgy
13301028,San Marcos,Bgy
13301029,San Miguel,Bgy
13301030,San Nicolas Central (Pob.),Bgy
13301031,San Nicolas East,Bgy
13301032,San Nicolas Norte (Pob.),Bgy
13301033,San Nicolas West,Bgy
13301034,San Nicolas Sur (Pob.),Bgy
13301035,San Pedro,Bgy
13301036,San Roque West,Bgy
13301037,San Roque East,Bgy
13301038,San Vicente Norte,Bgy
13301039,San Vicente Sur,Bgy
13301040,Santa Ana,Bgy
13301041,Santa Barbara (Pob.),Bgy
13301042,Santa Fe,Bgy
13301043,Santa Maria,Bgy
13301044,Santa Monica,Bgy
13301045,Santa Rita (Nalinac),Bgy
13301046,Santa Rita East,Bgy
13301047,Santa Rita Norte,Bgy
13301048,Santa Rita Sur,Bgy
13301049,Santa Rita West,Bgy
13302000,ARINGAY,Mun
13302001,Alaska,Bgy
13302002,Basca,Bgy
13302003,Dulao,Bgy
13302004,Gallano,Bgy
13302005,Macabato,Bgy
13302006,Manga,Bgy
13302007,Pangao-aoan East,Bgy
13302009,Pangao-aoan West,Bgy
13302010,Poblacion,Bgy
13302011,Samara,Bgy
13302012,San Antonio,Bgy
13302014,San Benito Norte,Bgy
13302015,San Benito Sur,Bgy
13302016,San Eugenio,Bgy
13302018,San Juan East,Bgy
13302019,San Juan West,Bgy
13302020,San Simon East,Bgy
13302021,San Simon West,Bgy
13302022,Santa Cecilia,Bgy
13302023,Santa Lucia,Bgy
13302024,Santa Rita East,Bgy
13302025,Santa Rita West,Bgy
13302027,Santo Rosario East,Bgy
13302028,Santo Rosario West,Bgy
13303000,BACNOTAN,Mun
13303001,Agtipal,Bgy
13303002,Arosip,Bgy
13303003,Bacqui,Bgy
13303004,Bacsil,Bgy
13303005,Bagutot,Bgy
13303006,Ballogo,Bgy
13303007,Baroro,Bgy
13303008,Bitalag,Bgy
13303009,Bulala,Bgy
13303010,Burayoc,Bgy
13303011,Bussaoit,Bgy
13303012,Cabaroan,Bgy
13303013,Cabarsican,Bgy
13303014,Cabugao,Bgy
13303015,Calautit,Bgy
13303016,Carcarmay,Bgy
13303017,Casiaman,Bgy
13303018,Galongen,Bgy
13303019,Guinabang,Bgy
13303020,Legleg,Bgy
13303021,Lisqueb,Bgy
13303022,Mabanengbeng 1st,Bgy
13303023,Mabanengbeng 2nd,Bgy
13303024,Maragayap,Bgy
13303025,Nangalisan,Bgy
13303026,Nagatiran,Bgy
13303027,Nagsaraboan,Bgy
13303028,Nagsimbaanan,Bgy
13303029,Narra,Bgy
13303030,Ortega,Bgy
13303031,Paagan,Bgy
13303032,Pandan,Bgy
13303033,Pang-pang,Bgy
13303034,Poblacion,Bgy
13303035,Quirino,Bgy
13303036,Raois,Bgy
13303037,Salincob,Bgy
13303038,San Martin,Bgy
13303039,Santa Cruz,Bgy
13303040,Santa Rita,Bgy
13303041,Sapilang,Bgy
13303042,Sayoan,Bgy
13303043,Sipulo,Bgy
13303044,Tammocalao,Bgy
13303045,Ubbog,Bgy
13303046,Oya-oy,Bgy
13303047,Zaragosa,Bgy
13304000,BAGULIN,Mun
13304001,Alibangsay,Bgy
13304002,Baay,Bgy
13304003,Cambaly,Bgy
13304004,Cardiz,Bgy
13304005,Dagup,Bgy
13304006,Libbo,Bgy
13304007,Suyo (Pob.),Bgy
13304008,Tagudtud,Bgy
13304009,Tio-angan,Bgy
13304010,Wallayan,Bgy
13305000,BALAOAN,Mun
13305001,Apatut,Bgy
13305002,Ar-arampang,Bgy
13305003,Baracbac Este,Bgy
13305004,Baracbac Oeste,Bgy
13305005,Bet-ang,Bgy
13305006,Bulbulala,Bgy
13305007,Bungol,Bgy
13305008,Butubut Este,Bgy
13305009,Butubut Norte,Bgy
13305010,Butubut Oeste,Bgy
13305011,Butubut Sur,Bgy
13305012,Cabuaan Oeste (Pob.),Bgy
13305013,Calliat,Bgy
13305014,Calungbuyan,Bgy
13305015,Camiling,Bgy
13305016,Guinaburan,Bgy
13305017,Masupe,Bgy
13305018,Nagsabaran Norte,Bgy
13305019,Nagsabaran Sur,Bgy
13305020,Nalasin,Bgy
13305021,Napaset,Bgy
13305022,Pagbennecan,Bgy
13305023,Pagleddegan,Bgy
13305024,Pantar Norte,Bgy
13305025,Pantar Sur,Bgy
13305026,Pa-o,Bgy
13305028,Almieda,Bgy
13305029,Paraoir,Bgy
13305030,Patpata,Bgy
13305031,Dr. Camilo Osias Pob. (Cabuaan Este),Bgy
13305032,Sablut,Bgy
13305033,San Pablo,Bgy
13305034,Sinapangan Norte,Bgy
13305035,Sinapangan Sur,Bgy
13305036,Tallipugo,Bgy
13305037,Antonino,Bgy
13306000,BANGAR,Mun
13306001,Agdeppa,Bgy
13306002,Alzate,Bgy
13306004,Bangaoilan East,Bgy
13306005,Bangaoilan West,Bgy
13306006,Barraca,Bgy
13306007,Cadapli,Bgy
13306008,Caggao,Bgy
13306009,Consuegra,Bgy
13306010,General Prim East,Bgy
13306011,General Prim West,Bgy
13306013,General Terrero,Bgy
13306015,Luzong Norte,Bgy
13306016,Luzong Sur,Bgy
13306018,Maria Cristina East,Bgy
13306019,Maria Cristina West,Bgy
13306020,Mindoro,Bgy
13306021,Nagsabaran,Bgy
13306022,Paratong Norte,Bgy
13306023,Paratong No. 3,Bgy
13306024,Paratong No. 4,Bgy
13306025,Central East No. 1 (Pob.),Bgy
13306026,Central East No. 2 (Pob.),Bgy
13306027,Central West No. 1 (Pob.),Bgy
13306028,Central West No. 2 (Pob.),Bgy
13306029,Central West No. 3 (Pob.),Bgy
13306030,Quintarong,Bgy
13306031,Reyna Regente,Bgy
13306032,Rissing,Bgy
13306033,San Blas,Bgy
13306034,San Cristobal,Bgy
13306035,Sinapangan Norte,Bgy
13306036,Sinapangan Sur,Bgy
13306037,Ubbog,Bgy
13307000,BAUANG,Mun
13307001,Acao,Bgy
13307002,Baccuit Norte,Bgy
13307003,Baccuit Sur,Bgy
13307004,Bagbag,Bgy
13307005,Ballay,Bgy
13307006,Bawanta,Bgy
13307007,Boy-utan,Bgy
13307008,Bucayab,Bgy
13307009,Cabalayangan,Bgy
13307010,Cabisilan,Bgy
13307011,Calumbaya,Bgy
13307012,Carmay,Bgy
13307013,Casilagan,Bgy
13307014,Central East (Pob.),Bgy
13307015,Central West (Pob.),Bgy
13307016,Dili,Bgy
13307017,Disso-or,Bgy
13307018,Guerrero,Bgy
13307019,Nagrebcan,Bgy
13307020,Pagdalagan Sur,Bgy
13307021,Palintucang,Bgy
13307022,Palugsi-Limmansangan,Bgy
13307023,Parian Oeste,Bgy
13307024,Parian Este,Bgy
13307025,Paringao,Bgy
13307026,Payocpoc Norte Este,Bgy
13307027,Payocpoc Norte Oeste,Bgy
13307028,Payocpoc Sur,Bgy
13307029,Pilar,Bgy
13307030,Pudoc,Bgy
13307031,Pottot,Bgy
13307032,Pugo,Bgy
13307033,Quinavite,Bgy
13307034,Lower San Agustin,Bgy
13307035,Santa Monica,Bgy
13307036,Santiago,Bgy
13307037,Taberna,Bgy
13307038,Upper San Agustin,Bgy
13307039,Urayong,Bgy
13308000,BURGOS,Mun
13308001,Agpay,Bgy
13308002,Bilis,Bgy
13308003,Caoayan,Bgy
13308004,Dalacdac,Bgy
13308005,Delles,Bgy
13308006,Imelda,Bgy
13308007,Libtong,Bgy
13308008,Linuan,Bgy
13308009,New Poblacion,Bgy
13308010,Old Poblacion,Bgy
13308011,Lower Tumapoc,Bgy
13308012,Upper Tumapoc,Bgy
13309000,CABA,Mun
13309001,Bautista,Bgy
13309002,Gana,Bgy
13309003,Juan Cartas,Bgy
13309004,Las-ud,Bgy
13309005,Liquicia,Bgy
13309006,Poblacion Norte,Bgy
13309007,Poblacion Sur,Bgy
13309009,San Carlos,Bgy
13309010,San Cornelio,Bgy
13309011,San Fermin,Bgy
13309012,San Gregorio,Bgy
13309013,San Jose,Bgy
13309014,Santiago Norte,Bgy
13309015,Santiago Sur,Bgy
13309016,Sobredillo,Bgy
13309017,Urayong,Bgy
